Item;Departamento;Código Divipola Departamento;Municipio;Código Divipola Municipio;Programa;Año de Asignación;Estado de Postulación;Hogares;Valor Asignado
2,870;ANTIOQUIA;5;NARIÑO;483;Programa Vivienda Gratuita Fase I;2,016;Asignados;4;157,696,000
2,871;ANTIOQUIA;5;NARIÑO;483;Programa Vivienda Gratuita Fase I;2,016;Asignados;1;39,424,000
2,872;ANTIOQUIA;5;NECOCLI;490;Programa Vivienda Gratuita Fase I;2,016;Asignados;1;22,053,000
2,873;ANTIOQUIA;5;NECOCLI;490;Programa Vivienda Gratuita Fase I;2,016;Asignados;1;21,510,000
2,874;ANTIOQUIA;5;PEÑOL;541;Programa Vivienda Gratuita Fase I;2,016;Asignados;2;73,920,000
2,875;ANTIOQUIA;5;PUERTO BERRIO;579;MI CASA YA;2,016;Apto con subsidio vencido;1;8,273,460
2,876;ANTIOQUIA;5;PUERTO BERRIO;579;Programa Vivienda Gratuita Fase I;2,016;Asignados;1;48,261,850
2,877;ANTIOQUIA;5;RETIRO;607;Programa Vivienda Gratuita Fase I;2,016;Asignados;2;73,920,000
2,878;ANTIOQUIA;5;RIONEGRO;615;MI CASA YA;2,016;Asignados;1;13,789,100
2,879;ANTIOQUIA;5;RIONEGRO;615;MI CASA YA;2,016;Asignados;1;13,789,100
2,880;ANTIOQUIA;5;RIONEGRO;615;MI CASA YA;2,016;Asignados;1;13,789,100
2,881;ANTIOQUIA;5;RIONEGRO;615;MI CASA YA;2,016;Asignados;1;13,789,100
2,882;ANTIOQUIA;5;RIONEGRO;615;MI CASA YA;2,016;Asignados;1;13,789,100
2,883;ANTIOQUIA;5;RIONEGRO;615;MI CASA YA;2,016;Asignados;1;13,789,100
2,884;ANTIOQUIA;5;RIONEGRO;615;MI CASA YA;2,016;Asignados;1;8,273,460
2,885;ANTIOQUIA;5;RIONEGRO;615;MI CASA YA;2,016;Asignados;1;8,273,460
2,886;ANTIOQUIA;5;RIONEGRO;615;MI CASA YA;2,016;Asignados;1;8,273,460
2,887;ANTIOQUIA;5;RIONEGRO;615;MI CASA YA;2,016;Asignados;1;8,273,460
2,888;ANTIOQUIA;5;RIONEGRO;615;MI CASA YA;2,016;Apto con subsidio vencido;1;8,273,460
2,889;ANTIOQUIA;5;RIONEGRO;615;MI CASA YA;2,016;Asignados;1;8,273,460
2,890;ANTIOQUIA;5;SABANETA;631;MI CASA YA;2,016;Asignados;1;13,789,100
2,891;ANTIOQUIA;5;SABANETA;631;MI CASA YA;2,016;Asignados;1;13,789,100
2,892;ANTIOQUIA;5;SALGAR;642;Bolsa Desastres Naturales;2,016;Asignados;167;8,059,728,950
2,893;ANTIOQUIA;5;SALGAR;642;Bolsa Desastres Naturales;2,016;Asignados;23;1,110,022,550
2,894;ANTIOQUIA;5;SALGAR;642;Bolsa Desastres Naturales;2,016;Renuncias al subsidio;12;579,142,200
2,895;ANTIOQUIA;5;SALGAR;642;Bolsa Desastres Naturales;2,016;Asignados;9;434,356,650
2,896;ANTIOQUIA;5;SALGAR;642;Bolsa Desastres Naturales;2,016;Renuncias al subsidio;7;337,832,950
2,897;ANTIOQUIA;5;SALGAR;642;Bolsa Desastres Naturales;2,016;Renuncias al subsidio;2;96,523,700
2,898;ANTIOQUIA;5;SAN JOSE DE LA MONTAÑA;658;Programa Vivienda Gratuita Fase I;2,016;Asignados;7;258,720,000
2,899;ANTIOQUIA;5;SAN JOSE DE LA MONTAÑA;658;Programa Vivienda Gratuita Fase I;2,016;Asignados;2;73,920,000
2,900;ANTIOQUIA;5;SAN PEDRO;664;MI CASA YA;2,016;Renuncias al subsidio;1;13,789,100
2,901;ANTIOQUIA;5;SAN PEDRO;664;MI CASA YA;2,016;Asignados;1;13,789,100
2,902;ANTIOQUIA;5;SAN PEDRO;664;MI CASA YA;2,016;Asignados;1;13,789,100
2,903;ANTIOQUIA;5;SANTA ROSA DE OSOS;686;MI CASA YA;2,016;Asignados;1;13,789,100
2,904;ANTIOQUIA;5;SANTA ROSA DE OSOS;686;MI CASA YA;2,016;Apto con subsidio vencido;1;13,789,100
2,905;ANTIOQUIA;5;SANTAFE DE ANTIOQUIA;42;MI CASA YA;2,016;Asignados;1;8,273,460
2,906;ANTIOQUIA;5;SANTUARIO;697;MI CASA YA;2,016;Asignados;1;13,789,100
2,907;ANTIOQUIA;5;SANTUARIO;697;MI CASA YA;2,016;Renuncia con restitucion de subsidio;1;13,789,100
2,908;ANTIOQUIA;5;SANTUARIO;697;MI CASA YA;2,016;Renuncias al subsidio;1;8,273,460
2,909;ANTIOQUIA;5;SANTUARIO;697;MI CASA YA;2,016;Asignados;1;8,273,460
2,910;ANTIOQUIA;5;SANTUARIO;697;MI CASA YA;2,016;Asignados;1;8,273,460
2,911;ANTIOQUIA;5;TAMESIS;789;Programa Vivienda Gratuita Fase I;2,016;Asignados;3;110,880,000
2,912;ANTIOQUIA;5;TARSO;792;Programa Vivienda Gratuita Fase I;2,016;Asignados;1;35,370,000
2,913;ANTIOQUIA;5;TITIRIBI;809;Programa Vivienda Gratuita Fase I;2,016;Asignados;1;36,960,000
2,914;ANTIOQUIA;5;TURBO;837;MI CASA YA;2,016;Asignados;1;13,789,100
2,915;ANTIOQUIA;5;TURBO;837;Programa Vivienda Gratuita Fase I;2,016;Asignados;1;39,424,000
2,916;ANTIOQUIA;5;URRAO;847;MI CASA YA;2,016;Asignados;1;13,789,100
2,917;ANTIOQUIA;5;URRAO;847;MI CASA YA;2,016;Asignados;1;8,273,460
2,918;ANTIOQUIA;5;URRAO;847;MI CASA YA;2,016;Apto con subsidio vencido;1;8,273,460
2,919;ANTIOQUIA;5;YALI;885;Programa Vivienda Gratuita Fase I;2,016;Asignados;11;406,560,000
2,920;ANTIOQUIA;5;YALI;885;Programa Vivienda Gratuita Fase I;2,016;Asignados;4;147,840,000
2,921;ANTIOQUIA;5;YALI;885;Programa Vivienda Gratuita Fase I;2,016;Asignados;2;73,920,000
2,922;ANTIOQUIA;5;YARUMAL;887;MI CASA YA;2,016;Asignados;2;27,578,200
2,923;ANTIOQUIA;5;YARUMAL;887;MI CASA YA;2,016;Asignados;2;22,062,560
2,924;ANTIOQUIA;5;YARUMAL;887;MI CASA YA;2,016;Asignados;1;13,789,100
2,925;ANTIOQUIA;5;YARUMAL;887;MI CASA YA;2,016;Asignados;1;13,789,100
2,926;ANTIOQUIA;5;YARUMAL;887;MI CASA YA;2,016;Asignados;1;13,789,100
2,927;ANTIOQUIA;5;YARUMAL;887;MI CASA YA;2,016;Asignados;1;13,789,100
2,928;ANTIOQUIA;5;YARUMAL;887;MI CASA YA;2,016;Asignados;1;13,789,100
2,929;ANTIOQUIA;5;YARUMAL;887;MI CASA YA;2,016;Asignados;1;8,273,460
2,930;ANTIOQUIA;5;YARUMAL;887;Programa Vivienda Gratuita Fase I;2,016;Asignados;1;35,370,000
2,931;ANTIOQUIA;5;YARUMAL;887;Programa Vivienda Gratuita Fase I;2,016;Asignados;1;35,370,000
2,932;ARAUCA;81;ARAUCA;1;Programa Vivienda Gratuita Fase I;2,016;Asignados;191;8,427,897,920
2,933;ARAUCA;81;ARAUCA;1;Programa Vivienda Gratuita Fase I;2,016;Renuncias al subsidio;12;529,501,440
2,934;ARAUCA;81;ARAUCA;1;Programa Vivienda Gratuita Fase I;2,016;Asignados;5;197,120,000
2,935;ARAUCA;81;ARAUCA;1;Programa Vivienda Gratuita Fase I;2,016;Subsidio revocado mediante procedimiento Administrativo Sancionatorio;4;176,500,480
2,936;ARAUCA;81;ARAUCA;1;Programa Vivienda Gratuita Fase I;2,016;Asignados;1;48,261,850
2,937;ARAUCA;81;ARAUCA;1;Programa Vivienda Gratuita Fase I;2,016;Perdida de ejecutoriedad de asignación de SFV;1;39,424,000
2,938;ARAUCA;81;ARAUCA;1;Programa Vivienda Gratuita Fase I;2,016;Subsidio revocado mediante procedimiento Administrativo Sancionatorio;1;39,424,000
2,939;ARAUCA;81;ARAUCA;1;Programa Vivienda Gratuita Fase I;2,016;Renuncias al subsidio;1;39,424,000
2,940;ARAUCA;81;ARAUCA;1;VIPA;2,016;Asignados;30;606,720,400
2,941;ARAUCA;81;ARAUCA;1;VIPA;2,016;Renuncias al subsidio;14;289,571,100
2,942;ATLANTICO;8;BARANOA;78;MI CASA YA;2,016;Asignados;1;13,789,100
2,943;ATLANTICO;8;BARANOA;78;MI CASA YA;2,016;Asignados;1;13,789,100
2,944;ATLANTICO;8;BARRANQUILLA;1;Concurso de Esfuerzo Territorial Nacional;2,016;Asignados;1;11,783,200
2,945;ATLANTICO;8;BARRANQUILLA;1;Concurso de Esfuerzo Territorial Nacional;2,016;Asignados;1;11,247,600
2,946;ATLANTICO;8;BARRANQUILLA;1;Macroproyecto;2,016;Asignados;44;819,280,000
2,947;ATLANTICO;8;BARRANQUILLA;1;Macroproyecto;2,016;Asignados;32;600,622,000
2,948;ATLANTICO;8;BARRANQUILLA;1;Macroproyecto;2,016;Asignados;20;410,723,033
2,949;ATLANTICO;8;BARRANQUILLA;1;Macroproyecto;2,016;Renuncias al subsidio;12;223,440,000
2,950;ATLANTICO;8;BARRANQUILLA;1;Macroproyecto;2,016;Renuncias al subsidio;11;212,020,978
2,951;ATLANTICO;8;BARRANQUILLA;1;Macroproyecto;2,016;Renuncias al subsidio;9;167,580,000
2,952;ATLANTICO;8;BARRANQUILLA;1;Macroproyecto;2,016;Apto con subsidio vencido;6;114,704,500
2,953;ATLANTICO;8;BARRANQUILLA;1;Macroproyecto;2,016;Apto con subsidio vencido;5;93,100,000
2,954;ATLANTICO;8;BARRANQUILLA;1;Macroproyecto;2,016;Apto con subsidio vencido;1;18,620,000
2,955;ATLANTICO;8;BARRANQUILLA;1;MI CASA YA;2,016;Asignados;5;46,882,940
2,956;ATLANTICO;8;BARRANQUILLA;1;MI CASA YA;2,016;Asignados;4;49,640,760
2,957;ATLANTICO;8;BARRANQUILLA;1;MI CASA YA;2,016;Asignados;4;49,640,760
2,958;ATLANTICO;8;BARRANQUILLA;1;MI CASA YA;2,016;Asignados;4;44,125,120
2,959;ATLANTICO;8;BARRANQUILLA;1;MI CASA YA;2,016;Asignados;4;38,609,480
2,960;ATLANTICO;8;BARRANQUILLA;1;MI CASA YA;2,016;Asignados;3;41,367,300
2,961;ATLANTICO;8;BARRANQUILLA;1;MI CASA YA;2,016;Asignados;3;41,367,300
2,962;ATLANTICO;8;BARRANQUILLA;1;MI CASA YA;2,016;Asignados;3;41,367,300
2,963;ATLANTICO;8;BARRANQUILLA;1;MI CASA YA;2,016;Asignados;3;41,367,300
2,964;ATLANTICO;8;BARRANQUILLA;1;MI CASA YA;2,016;Asignados;3;35,851,660
2,965;ATLANTICO;8;BARRANQUILLA;1;MI CASA YA;2,016;Asignados;3;35,851,660
2,966;ATLANTICO;8;BARRANQUILLA;1;MI CASA YA;2,016;Asignados;3;35,851,660
2,967;ATLANTICO;8;BARRANQUILLA;1;MI CASA YA;2,016;Asignados;3;35,851,660
2,968;ATLANTICO;8;BARRANQUILLA;1;MI CASA YA;2,016;Asignados;3;30,336,020
2,969;ATLANTICO;8;BARRANQUILLA;1;MI CASA YA;2,016;Asignados;3;30,336,020
2,970;ATLANTICO;8;BARRANQUILLA;1;MI CASA YA;2,016;Asignados;3;30,336,020
2,971;ATLANTICO;8;BARRANQUILLA;1;MI CASA YA;2,016;Asignados;3;30,336,020
2,972;ATLANTICO;8;BARRANQUILLA;1;MI CASA YA;2,016;Asignados;3;30,336,020
2,973;ATLANTICO;8;BARRANQUILLA;1;MI CASA YA;2,016;Asignados;3;24,820,380
2,974;ATLANTICO;8;BARRANQUILLA;1;MI CASA YA;2,016;Asignados;3;24,820,380
2,975;ATLANTICO;8;BARRANQUILLA;1;MI CASA YA;2,016;Asignados;2;27,578,200
2,976;ATLANTICO;8;BARRANQUILLA;1;MI CASA YA;2,016;Asignados;2;27,578,200
2,977;ATLANTICO;8;BARRANQUILLA;1;MI CASA YA;2,016;Asignados;2;27,578,200
2,978;ATLANTICO;8;BARRANQUILLA;1;MI CASA YA;2,016;Asignados;2;27,578,200
2,979;ATLANTICO;8;BARRANQUILLA;1;MI CASA YA;2,016;Asignados;2;27,578,200
2,980;ATLANTICO;8;BARRANQUILLA;1;MI CASA YA;2,016;Asignados;2;27,578,200
2,981;ATLANTICO;8;BARRANQUILLA;1;MI CASA YA;2,016;Asignados;2;27,578,200
2,982;ATLANTICO;8;BARRANQUILLA;1;MI CASA YA;2,016;Asignados;2;27,578,200
2,983;ATLANTICO;8;BARRANQUILLA;1;MI CASA YA;2,016;Asignados;2;27,578,200
2,984;ATLANTICO;8;BARRANQUILLA;1;MI CASA YA;2,016;Asignados;2;27,578,200
2,985;ATLANTICO;8;BARRANQUILLA;1;MI CASA YA;2,016;Asignados;2;22,062,560
2,986;ATLANTICO;8;BARRANQUILLA;1;MI CASA YA;2,016;Asignados;2;22,062,560
2,987;ATLANTICO;8;BARRANQUILLA;1;MI CASA YA;2,016;Asignados;2;22,062,560
2,988;ATLANTICO;8;BARRANQUILLA;1;MI CASA YA;2,016;Asignados;2;22,062,560
2,989;ATLANTICO;8;BARRANQUILLA;1;MI CASA YA;2,016;Asignados;2;22,062,560
2,990;ATLANTICO;8;BARRANQUILLA;1;MI CASA YA;2,016;Asignados;2;22,062,560
2,991;ATLANTICO;8;BARRANQUILLA;1;MI CASA YA;2,016;Asignados;2;22,062,560
2,992;ATLANTICO;8;BARRANQUILLA;1;MI CASA YA;2,016;Asignados;2;22,062,560
2,993;ATLANTICO;8;BARRANQUILLA;1;MI CASA YA;2,016;Asignados;2;22,062,560
2,994;ATLANTICO;8;BARRANQUILLA;1;MI CASA YA;2,016;Asignados;2;22,062,560
2,995;ATLANTICO;8;BARRANQUILLA;1;MI CASA YA;2,016;Asignados;2;16,546,920
2,996;ATLANTICO;8;BARRANQUILLA;1;MI CASA YA;2,016;Asignados;1;13,789,100
2,997;ATLANTICO;8;BARRANQUILLA;1;MI CASA YA;2,016;Asignados;1;13,789,100
2,998;ATLANTICO;8;BARRANQUILLA;1;MI CASA YA;2,016;Asignados;1;13,789,100
2,999;ATLANTICO;8;BARRANQUILLA;1;MI CASA YA;2,016;Renuncias al subsidio;1;13,789,100
3,000;ATLANTICO;8;BARRANQUILLA;1;MI CASA YA;2,016;Asignados;1;13,789,100
3,001;ATLANTICO;8;BARRANQUILLA;1;MI CASA YA;2,016;Asignados;1;13,789,100
3,002;ATLANTICO;8;BARRANQUILLA;1;MI CASA YA;2,016;Asignados;1;13,789,100
3,003;ATLANTICO;8;BARRANQUILLA;1;MI CASA YA;2,016;Renuncias al subsidio;1;13,789,100
3,004;ATLANTICO;8;BARRANQUILLA;1;MI CASA YA;2,016;Asignados;1;13,789,100
3,005;ATLANTICO;8;BARRANQUILLA;1;MI CASA YA;2,016;Asignados;1;13,789,100
3,006;ATLANTICO;8;BARRANQUILLA;1;MI CASA YA;2,016;Apto con subsidio vencido;1;13,789,100
3,007;ATLANTICO;8;BARRANQUILLA;1;MI CASA YA;2,016;Asignados;1;13,789,100
3,008;ATLANTICO;8;BARRANQUILLA;1;MI CASA YA;2,016;Renuncias al subsidio;1;13,789,100
3,009;ATLANTICO;8;BARRANQUILLA;1;MI CASA YA;2,016;Asignados;1;13,789,100
3,010;ATLANTICO;8;BARRANQUILLA;1;MI CASA YA;2,016;Asignados;1;13,789,100
3,011;ATLANTICO;8;BARRANQUILLA;1;MI CASA YA;2,016;Asignados;1;13,789,100
3,012;ATLANTICO;8;BARRANQUILLA;1;MI CASA YA;2,016;Asignados;1;13,789,100
3,013;ATLANTICO;8;BARRANQUILLA;1;MI CASA YA;2,016;Renuncias al subsidio;1;13,789,100
3,014;ATLANTICO;8;BARRANQUILLA;1;MI CASA YA;2,016;Apto con subsidio vencido;1;8,273,460
3,015;ATLANTICO;8;BARRANQUILLA;1;MI CASA YA;2,016;Apto con subsidio vencido;1;8,273,460
3,016;ATLANTICO;8;BARRANQUILLA;1;MI CASA YA;2,016;Asignados;1;8,273,460
3,017;ATLANTICO;8;BARRANQUILLA;1;MI CASA YA;2,016;Asignados;1;8,273,460
3,018;ATLANTICO;8;BARRANQUILLA;1;MI CASA YA;2,016;Asignados;1;8,273,460
3,019;ATLANTICO;8;BARRANQUILLA;1;MI CASA YA;2,016;Asignados;1;8,273,460
3,020;ATLANTICO;8;BARRANQUILLA;1;MI CASA YA;2,016;Asignados;1;8,273,460
3,021;ATLANTICO;8;BARRANQUILLA;1;MI CASA YA;2,016;Asignados;1;8,273,460
3,022;ATLANTICO;8;BARRANQUILLA;1;MI CASA YA;2,016;Asignados;1;8,273,460
3,023;ATLANTICO;8;BARRANQUILLA;1;MI CASA YA;2,016;Asignados;1;8,273,460
3,024;ATLANTICO;8;BARRANQUILLA;1;MI CASA YA;2,016;Asignados;1;8,273,460
3,025;ATLANTICO;8;BARRANQUILLA;1;MI CASA YA;2,016;Renuncias al subsidio;1;8,273,460
3,026;ATLANTICO;8;BARRANQUILLA;1;MI CASA YA;2,016;Asignados;1;8,273,460
3,027;ATLANTICO;8;BARRANQUILLA;1;Programa Vivienda Gratuita Fase I;2,016;Asignados;66;2,976,897,000
3,028;ATLANTICO;8;BARRANQUILLA;1;Programa Vivienda Gratuita Fase I;2,016;Asignados;15;676,567,500
3,029;ATLANTICO;8;BARRANQUILLA;1;Programa Vivienda Gratuita Fase I;2,016;Subsidio revocado mediante procedimiento Administrativo Sancionatorio;4;180,418,000
3,030;ATLANTICO;8;BARRANQUILLA;1;Programa Vivienda Gratuita Fase I;2,016;Subsidio Revocado;1;45,104,500
3,031;ATLANTICO;8;BARRANQUILLA;1;Programa Vivienda Gratuita Fase I;2,016;Asignados;1;41,265,000
3,032;ATLANTICO;8;BARRANQUILLA;1;Programa Vivienda Gratuita Fase I;2,016;Asignados;1;41,265,000
3,033;ATLANTICO;8;BARRANQUILLA;1;VIPA;2,016;Asignados;106;2,157,994,150
3,034;ATLANTICO;8;BARRANQUILLA;1;VIPA;2,016;Asignados;102;2,047,681,350
3,035;ATLANTICO;8;BARRANQUILLA;1;VIPA;2,016;Asignados;101;2,068,365,000
3,036;ATLANTICO;8;BARRANQUILLA;1;VIPA;2,016;Asignados;90;1,823,608,475
3,037;ATLANTICO;8;BARRANQUILLA;1;VIPA;2,016;Asignados;62;1,244,466,275
3,038;ATLANTICO;8;BARRANQUILLA;1;VIPA;2,016;Asignados;61;1,237,571,725
3,039;ATLANTICO;8;BARRANQUILLA;1;VIPA;2,016;Asignados;59;1,199,651,700
3,040;ATLANTICO;8;BARRANQUILLA;1;VIPA;2,016;Asignados;58;1,189,309,875
3,041;ATLANTICO;8;BARRANQUILLA;1;VIPA;2,016;Asignados;53;1,089,338,900
3,042;ATLANTICO;8;BARRANQUILLA;1;VIPA;2,016;Asignados;53;1,072,102,525
3,043;ATLANTICO;8;BARRANQUILLA;1;VIPA;2,016;Asignados;47;948,000,625
3,044;ATLANTICO;8;BARRANQUILLA;1;VIPA;2,016;Asignados;44;896,291,482
3,045;ATLANTICO;8;BARRANQUILLA;1;VIPA;2,016;Asignados;37;761,847,775
3,046;ATLANTICO;8;BARRANQUILLA;1;VIPA;2,016;Asignados;37;758,400,500
3,047;ATLANTICO;8;BARRANQUILLA;1;VIPA;2,016;Asignados;37;754,953,225
3,048;ATLANTICO;8;BARRANQUILLA;1;VIPA;2,016;Asignados;32;651,534,975
3,049;ATLANTICO;8;BARRANQUILLA;1;VIPA;2,016;Asignados;31;627,404,050
3,050;ATLANTICO;8;BARRANQUILLA;1;VIPA;2,016;Asignados;29;582,589,475
3,051;ATLANTICO;8;BARRANQUILLA;1;VIPA;2,016;Asignados;28;561,905,825
3,052;ATLANTICO;8;BARRANQUILLA;1;VIPA;2,016;Asignados;26;534,327,625
3,053;ATLANTICO;8;BARRANQUILLA;1;VIPA;2,016;Asignados;22;448,145,750
3,054;ATLANTICO;8;BARRANQUILLA;1;VIPA;2,016;Asignados;19;386,094,800
3,055;ATLANTICO;8;BARRANQUILLA;1;VIPA;2,016;Asignados;19;382,647,525
3,056;ATLANTICO;8;BARRANQUILLA;1;VIPA;2,016;Asignados;17;337,832,950
3,057;ATLANTICO;8;BARRANQUILLA;1;VIPA;2,016;Asignados;16;327,491,125
3,058;ATLANTICO;8;BARRANQUILLA;1;VIPA;2,016;Asignados;16;327,491,125
3,059;ATLANTICO;8;BARRANQUILLA;1;VIPA;2,016;Asignados;14;286,123,825
3,060;ATLANTICO;8;BARRANQUILLA;1;VIPA;2,016;Asignados;13;265,440,175
3,061;ATLANTICO;8;BARRANQUILLA;1;VIPA;2,016;Asignados;13;265,440,175
3,062;ATLANTICO;8;BARRANQUILLA;1;VIPA;2,016;Asignados;13;251,651,075
3,063;ATLANTICO;8;BARRANQUILLA;1;VIPA;2,016;Asignados;11;220,625,600
3,064;ATLANTICO;8;BARRANQUILLA;1;VIPA;2,016;Perdida de ejecutoriedad de asignación de SFV;10;206,836,500
3,065;ATLANTICO;8;BARRANQUILLA;1;VIPA;2,016;Asignados;10;206,836,500
3,066;ATLANTICO;8;BARRANQUILLA;1;VIPA;2,016;Asignados;10;203,389,225
3,067;ATLANTICO;8;BARRANQUILLA;1;VIPA;2,016;Renuncias al subsidio;10;196,494,675
3,068;ATLANTICO;8;BARRANQUILLA;1;VIPA;2,016;Asignados;8;165,469,200
3,069;ATLANTICO;8;BARRANQUILLA;1;VIPA;2,016;Asignados;7;144,785,550
3,070;ATLANTICO;8;BARRANQUILLA;1;VIPA;2,016;Asignados;7;134,443,725
3,071;ATLANTICO;8;BARRANQUILLA;1;VIPA;2,016;Renuncias al subsidio;6;120,654,625
3,072;ATLANTICO;8;BARRANQUILLA;1;VIPA;2,016;Asignados;6;117,207,350
3,073;ATLANTICO;8;BARRANQUILLA;1;VIPA;2,016;Renuncias al subsidio;5;103,418,250
3,074;ATLANTICO;8;BARRANQUILLA;1;VIPA;2,016;Perdida de ejecutoriedad de asignación de SFV;5;103,418,250
3,075;ATLANTICO;8;BARRANQUILLA;1;VIPA;2,016;Renuncias al subsidio;5;99,970,975
3,076;ATLANTICO;8;BARRANQUILLA;1;VIPA;2,016;Renuncias al subsidio;5;99,970,975
3,077;ATLANTICO;8;BARRANQUILLA;1;VIPA;2,016;Renuncias al subsidio;4;82,734,600
3,078;ATLANTICO;8;BARRANQUILLA;1;VIPA;2,016;Perdida de ejecutoriedad de asignación de SFV;3;62,050,950
3,079;ATLANTICO;8;BARRANQUILLA;1;VIPA;2,016;Asignados;3;62,050,950
3,080;ATLANTICO;8;BARRANQUILLA;1;VIPA;2,016;Renuncias al subsidio;3;62,050,950
3,081;ATLANTICO;8;BARRANQUILLA;1;VIPA;2,016;Asignados;3;62,050,950
3,082;ATLANTICO;8;BARRANQUILLA;1;VIPA;2,016;Renuncias al subsidio;3;62,050,950
3,083;ATLANTICO;8;BARRANQUILLA;1;VIPA;2,016;Perdida de ejecutoriedad de asignación de SFV;3;62,050,950
3,084;ATLANTICO;8;BARRANQUILLA;1;VIPA;2,016;Renuncias al subsidio;3;55,156,400
3,085;ATLANTICO;8;BARRANQUILLA;1;VIPA;2,016;Perdida de ejecutoriedad de asignación de SFV;2;41,367,300
3,086;ATLANTICO;8;BARRANQUILLA;1;VIPA;2,016;Perdida de ejecutoriedad de asignación de SFV;2;41,367,300
3,087;ATLANTICO;8;BARRANQUILLA;1;VIPA;2,016;Renuncias al subsidio;2;41,367,300
3,088;ATLANTICO;8;BARRANQUILLA;1;VIPA;2,016;Perdida de ejecutoriedad de asignación de SFV;2;41,367,300
3,089;ATLANTICO;8;BARRANQUILLA;1;VIPA;2,016;Asignados;2;41,367,300
3,090;ATLANTICO;8;BARRANQUILLA;1;VIPA;2,016;Perdida de ejecutoriedad de asignación de SFV;2;37,920,025
3,091;ATLANTICO;8;BARRANQUILLA;1;VIPA;2,016;Renuncias al subsidio;1;20,683,650
3,092;ATLANTICO;8;BARRANQUILLA;1;VIPA;2,016;Perdida de ejecutoriedad de asignación de SFV;1;20,683,650
3,093;ATLANTICO;8;BARRANQUILLA;1;VIPA;2,016;Renuncias al subsidio;1;20,683,650
3,094;ATLANTICO;8;BARRANQUILLA;1;VIPA;2,016;Perdida de ejecutoriedad de asignación de SFV;1;20,683,650
3,095;ATLANTICO;8;BARRANQUILLA;1;VIPA;2,016;Perdida de ejecutoriedad de asignación de SFV;1;20,683,650
3,096;ATLANTICO;8;BARRANQUILLA;1;VIPA;2,016;Perdida de ejecutoriedad de asignación de SFV;1;20,683,650
3,097;ATLANTICO;8;BARRANQUILLA;1;VIPA;2,016;Perdida de ejecutoriedad de asignación de SFV;1;20,683,650
3,098;ATLANTICO;8;BARRANQUILLA;1;VIPA;2,016;Perdida de ejecutoriedad de asignación de SFV;1;20,683,650
3,099;ATLANTICO;8;BARRANQUILLA;1;VIPA;2,016;Perdida de ejecutoriedad de asignación de SFV;1;20,683,650
3,100;ATLANTICO;8;BARRANQUILLA;1;VIPA;2,016;Renuncias al subsidio;1;20,683,650
3,101;ATLANTICO;8;BARRANQUILLA;1;VIPA;2,016;Renuncias al subsidio;1;20,683,650
3,102;ATLANTICO;8;BARRANQUILLA;1;VIPA;2,016;Perdida de ejecutoriedad de asignación de SFV;1;20,683,650
3,103;ATLANTICO;8;BARRANQUILLA;1;VIPA;2,016;Renuncias al subsidio;1;20,683,650
3,104;ATLANTICO;8;BARRANQUILLA;1;VIPA;2,016;Renuncias al subsidio;1;20,683,650
3,105;ATLANTICO;8;BARRANQUILLA;1;VIPA;2,016;Renuncias al subsidio;1;20,683,650
3,106;ATLANTICO;8;BARRANQUILLA;1;VIPA;2,016;Renuncias al subsidio;1;20,683,650
3,107;ATLANTICO;8;BARRANQUILLA;1;VIPA;2,016;Renuncias al subsidio;1;20,683,650
3,108;ATLANTICO;8;BARRANQUILLA;1;VIPA;2,016;Renuncias al subsidio;1;20,683,650
3,109;ATLANTICO;8;BARRANQUILLA;1;VIPA;2,016;Perdida de ejecutoriedad de asignación de SFV;1;20,683,650
3,110;ATLANTICO;8;BARRANQUILLA;1;VIPA;2,016;Perdida de ejecutoriedad de asignación de SFV;1;17,236,375
3,111;ATLANTICO;8;BARRANQUILLA;1;VIPA;2,016;Asignados;1;17,236,375
3,112;ATLANTICO;8;BARRANQUILLA;1;VIPA;2,016;Perdida de ejecutoriedad de asignación de SFV;1;17,236,375
3,113;ATLANTICO;8;BARRANQUILLA;1;VIPA;2,016;Perdida de ejecutoriedad de asignación de SFV;1;17,236,375
3,114;ATLANTICO;8;GALAPA;296;MI CASA YA;2,016;Asignados;12;165,469,200
3,115;ATLANTICO;8;GALAPA;296;MI CASA YA;2,016;Asignados;5;63,429,860
3,116;ATLANTICO;8;GALAPA;296;MI CASA YA;2,016;Asignados;5;57,914,220
3,117;ATLANTICO;8;GALAPA;296;MI CASA YA;2,016;Asignados;3;41,367,300
3,118;ATLANTICO;8;GALAPA;296;MI CASA YA;2,016;Asignados;3;41,367,300
3,119;ATLANTICO;8;GALAPA;296;MI CASA YA;2,016;Asignados;3;35,851,660
3,120;ATLANTICO;8;GALAPA;296;MI CASA YA;2,016;Asignados;3;35,851,660
3,121;ATLANTICO;8;GALAPA;296;MI CASA YA;2,016;Asignados;3;35,851,660
3,122;ATLANTICO;8;GALAPA;296;MI CASA YA;2,016;Asignados;3;35,851,660
3,123;ATLANTICO;8;GALAPA;296;MI CASA YA;2,016;Asignados;2;27,578,200
3,124;ATLANTICO;8;GALAPA;296;MI CASA YA;2,016;Asignados;2;27,578,200
3,125;ATLANTICO;8;GALAPA;296;MI CASA YA;2,016;Asignados;2;27,578,200
3,126;ATLANTICO;8;GALAPA;296;MI CASA YA;2,016;Asignados;2;27,578,200
